NoOfEvals,MyRexJggKTabletP14K2_0,MyRexJggKTabletP14K2_1,MyRexJggKTabletP14K2_2
572600,0.037982452085643915,0.4246933313138468,0.018751698457774576
572640,0.037982452085643915,0.4246933313138468,0.018751698457774576
572680,0.037982452085643915,0.4246933313138468,0.018751698457774576
572720,0.037982452085643915,0.4246933313138468,0.018751698457774576
572760,0.037982452085643915,0.4246933313138468,0.018751698457774572
572800,0.037982452085643915,0.4246933313138468,0.018751698457774572
572840,0.037982452085643915,0.4246933313138469,0.018751698457774572
572880,0.037982452085643915,0.4246933313138469,0.018751698457774572
572920,0.037982452085643915,0.4246933313138469,0.018751698457774572
572960,0.037982452085643915,0.42469333131384673,0.018751698457774572
573000,0.037982452085643915,0.42469333131384673,0.018751698457774572
573040,0.037982452085643915,0.42469333131384673,0.018751698457774572
573080,0.037982452085643915,0.42469333131384673,0.018751698457774572
573120,0.037982452085643915,0.42469333131384673,0.018751698457774572
573160,0.037982452085643874,0.42469333131384673,0.018751698457774572
573200,0.037982452085643874,0.42469333131384673,0.018751698457774572
573240,0.037982452085643874,0.42469333131384673,0.018751698457774576
573280,0.037982452085643874,0.42469333131384673,0.018751698457774576
573320,0.03798245208564388,0.4246933313138467,0.018751698457774576
573360,0.03798245208564383,0.4246933313138467,0.018751698457774572
573400,0.03798245208564383,0.4246933313138467,0.01875169845777457
573440,0.03798245208564383,0.4246933313138467,0.01875169845777457
573480,0.03798245208564383,0.4246933313138467,0.01875169845777457
573520,0.03798245208564383,0.4246933313138467,0.018751698457774572
573560,0.03798245208564383,0.4246933313138467,0.01875169845777457
573600,0.03798245208564383,0.4246933313138467,0.01875169845777457
573640,0.03798245208564383,0.4246933313138467,0.01875169845777457
573680,0.03798245208564383,0.4246933313138466,0.01875169845777457
573720,0.03798245208564383,0.4246933313138466,0.01875169845777457
573760,0.03798245208564383,0.4246933313138466,0.01875169845777457
573800,0.03798245208564383,0.4246933313138466,0.01875169845777457
573840,0.037982452085643825,0.4246933313138466,0.01875169845777457
573880,0.037982452085643825,0.4246933313138466,0.018751698457774565
573920,0.037982452085643825,0.4246933313138464,0.018751698457774565
573960,0.037982452085643825,0.4246933313138464,0.018751698457774565
574000,0.037982452085643825,0.4246933313138464,0.018751698457774565
574040,0.037982452085643825,0.4246933313138464,0.018751698457774565
574080,0.037982452085643825,0.4246933313138464,0.018751698457774565
574120,0.037982452085643825,0.4246933313138464,0.018751698457774565
574160,0.037982452085643825,0.4246933313138464,0.018751698457774565
574200,0.037982452085643825,0.42469333131384646,0.018751698457774565
574240,0.037982452085643825,0.42469333131384646,0.018751698457774565
574280,0.037982452085643825,0.42469333131384646,0.018751698457774565
574320,0.037982452085643825,0.42469333131384646,0.018751698457774565
574360,0.037982452085643825,0.42469333131384646,0.018751698457774565
574400,0.037982452085643825,0.42469333131384646,0.018751698457774565
574440,0.037982452085643825,0.42469333131384646,0.018751698457774565
574480,0.037982452085643825,0.42469333131384646,0.018751698457774565
574520,0.037982452085643825,0.42469333131384646,0.018751698457774565
574560,0.037982452085643825,0.42469333131384646,0.018751698457774565
574600,0.037982452085643825,0.42469333131384646,0.018751698457774565
574640,0.037982452085643825,0.42469333131384646,0.018751698457774565
574680,0.037982452085643825,0.42469333131384646,0.01875169845777456
574720,0.037982452085643825,0.42469333131384646,0.01875169845777456
574760,0.037982452085643825,0.42469333131384646,0.01875169845777456
574800,0.037982452085643825,0.42469333131384646,0.01875169845777456
574840,0.037982452085643825,0.42469333131384646,0.01875169845777456
574880,0.03798245208564383,0.42469333131384646,0.01875169845777456
574920,0.03798245208564383,0.42469333131384646,0.01875169845777456
574960,0.03798245208564383,0.42469333131384646,0.01875169845777456
575000,0.037982452085643804,0.42469333131384646,0.01875169845777456
575040,0.0379824520856438,0.42469333131384646,0.01875169845777456
575080,0.0379824520856438,0.42469333131384646,0.01875169845777456
575120,0.0379824520856438,0.42469333131384646,0.018751698457774555
575160,0.0379824520856438,0.42469333131384646,0.018751698457774555
575200,0.0379824520856438,0.42469333131384646,0.018751698457774555
575240,0.0379824520856438,0.42469333131384646,0.018751698457774555
575280,0.0379824520856438,0.42469333131384646,0.01875169845777455
575320,0.0379824520856438,0.42469333131384646,0.01875169845777455
575360,0.0379824520856438,0.4246933313138464,0.01875169845777455
575400,0.0379824520856438,0.4246933313138464,0.01875169845777455
575440,0.037982452085643784,0.4246933313138464,0.01875169845777455
575480,0.037982452085643784,0.4246933313138464,0.01875169845777455
575520,0.037982452085643784,0.42469333131384646,0.01875169845777455
575560,0.037982452085643784,0.42469333131384646,0.01875169845777455
575600,0.037982452085643784,0.42469333131384646,0.01875169845777455
575640,0.037982452085643784,0.42469333131384646,0.01875169845777455
575680,0.037982452085643784,0.4246933313138464,0.01875169845777455
575720,0.03798245208564379,0.4246933313138464,0.01875169845777455
575760,0.03798245208564377,0.4246933313138464,0.01875169845777455
575800,0.03798245208564377,0.4246933313138464,0.01875169845777455
575840,0.03798245208564377,0.4246933313138464,0.01875169845777455
575880,0.03798245208564377,0.4246933313138464,0.01875169845777455
575920,0.03798245208564373,0.4246933313138464,0.01875169845777455
575960,0.03798245208564373,0.4246933313138464,0.01875169845777455
576000,0.03798245208564373,0.4246933313138464,0.01875169845777455
576040,0.03798245208564373,0.4246933313138464,0.01875169845777455
576080,0.03798245208564373,0.4246933313138464,0.01875169845777455
576120,0.03798245208564373,0.4246933313138464,0.01875169845777455
576160,0.03798245208564373,0.4246933313138464,0.01875169845777455
576200,0.03798245208564373,0.42469333131384635,0.01875169845777455
576240,0.03798245208564374,0.42469333131384635,0.01875169845777455
576280,0.03798245208564374,0.42469333131384635,0.01875169845777455
576320,0.03798245208564373,0.42469333131384635,0.01875169845777455
576360,0.03798245208564373,0.42469333131384635,0.01875169845777455
576400,0.03798245208564373,0.42469333131384635,0.01875169845777455
576440,0.03798245208564373,0.42469333131384635,0.01875169845777455
576480,0.03798245208564373,0.42469333131384623,0.01875169845777456
576520,0.03798245208564373,0.42469333131384623,0.01875169845777456
576560,0.03798245208564373,0.42469333131384623,0.01875169845777456
576600,0.03798245208564373,0.42469333131384623,0.018751698457774555
576640,0.03798245208564373,0.42469333131384607,0.018751698457774555
576680,0.03798245208564373,0.42469333131384607,0.018751698457774555
576720,0.03798245208564373,0.42469333131384607,0.018751698457774555
576760,0.03798245208564373,0.42469333131384607,0.018751698457774555
576800,0.03798245208564373,0.42469333131384607,0.018751698457774555
576840,0.03798245208564372,0.42469333131384607,0.018751698457774555
576880,0.03798245208564372,0.4246933313138461,0.018751698457774555
576920,0.03798245208564372,0.4246933313138461,0.018751698457774555
576960,0.03798245208564372,0.4246933313138461,0.018751698457774555
577000,0.03798245208564372,0.4246933313138461,0.01875169845777455
577040,0.03798245208564372,0.4246933313138461,0.01875169845777455
577080,0.03798245208564371,0.4246933313138461,0.01875169845777455
577120,0.03798245208564371,0.4246933313138461,0.01875169845777455
577160,0.03798245208564371,0.4246933313138461,0.01875169845777455
577200,0.03798245208564371,0.4246933313138461,0.01875169845777455
577240,0.03798245208564371,0.4246933313138461,0.01875169845777455
577280,0.03798245208564371,0.42469333131384607,0.01875169845777455
577320,0.03798245208564371,0.4246933313138461,0.01875169845777455
577360,0.03798245208564371,0.4246933313138461,0.01875169845777455
577400,0.03798245208564369,0.4246933313138459,0.01875169845777455
577440,0.03798245208564369,0.4246933313138459,0.01875169845777455
577480,0.03798245208564369,0.4246933313138459,0.01875169845777455
577520,0.03798245208564369,0.4246933313138459,0.01875169845777455
577560,0.03798245208564369,0.4246933313138459,0.01875169845777455
577600,0.03798245208564369,0.4246933313138459,0.01875169845777455
577640,0.03798245208564369,0.4246933313138459,0.01875169845777455
577680,0.03798245208564369,0.4246933313138459,0.01875169845777455
577720,0.03798245208564369,0.4246933313138459,0.01875169845777455
577760,0.03798245208564369,0.4246933313138459,0.01875169845777455
577800,0.03798245208564369,0.4246933313138459,0.01875169845777455
577840,0.03798245208564369,0.4246933313138459,0.01875169845777455
577880,0.03798245208564369,0.4246933313138459,0.018751698457774545
577920,0.03798245208564369,0.4246933313138458,0.01875169845777455
577960,0.03798245208564369,0.4246933313138458,0.01875169845777455
578000,0.03798245208564369,0.4246933313138458,0.01875169845777455
578040,0.03798245208564369,0.4246933313138458,0.018751698457774548
578080,0.03798245208564369,0.4246933313138458,0.018751698457774548
578120,0.03798245208564369,0.4246933313138458,0.018751698457774545
578160,0.03798245208564367,0.4246933313138458,0.018751698457774545
578200,0.03798245208564367,0.4246933313138458,0.018751698457774545
578240,0.03798245208564367,0.4246933313138458,0.018751698457774545
578280,0.03798245208564367,0.4246933313138458,0.018751698457774545
578320,0.03798245208564367,0.4246933313138458,0.018751698457774545
578360,0.03798245208564367,0.4246933313138456,0.018751698457774545
578400,0.03798245208564367,0.4246933313138456,0.018751698457774545
578440,0.037982452085643666,0.4246933313138456,0.018751698457774545
578480,0.037982452085643666,0.4246933313138456,0.01875169845777454
578520,0.03798245208564365,0.4246933313138456,0.01875169845777454
578560,0.03798245208564365,0.4246933313138456,0.01875169845777454
578600,0.03798245208564365,0.4246933313138456,0.01875169845777454
578640,0.03798245208564365,0.4246933313138456,0.01875169845777454
578680,0.03798245208564365,0.4246933313138456,0.018751698457774534
578720,0.03798245208564365,0.4246933313138456,0.018751698457774534
578760,0.03798245208564368,0.4246933313138456,0.018751698457774534
578800,0.03798245208564364,0.4246933313138456,0.018751698457774534
578840,0.03798245208564364,0.4246933313138456,0.018751698457774534
578880,0.03798245208564363,0.4246933313138456,0.018751698457774534
578920,0.03798245208564363,0.4246933313138456,0.018751698457774534
578960,0.03798245208564363,0.42469333131384557,0.018751698457774534
579000,0.03798245208564363,0.42469333131384557,0.018751698457774534
579040,0.03798245208564363,0.42469333131384557,0.018751698457774534
579080,0.03798245208564363,0.42469333131384557,0.018751698457774534
579120,0.03798245208564363,0.42469333131384557,0.018751698457774534
579160,0.03798245208564363,0.42469333131384557,0.018751698457774534
579200,0.03798245208564363,0.4246933313138455,0.018751698457774534
579240,0.03798245208564362,0.42469333131384546,0.018751698457774534
579280,0.03798245208564362,0.42469333131384546,0.018751698457774534
579320,0.03798245208564363,0.42469333131384546,0.018751698457774534
579360,0.03798245208564363,0.4246933313138455,0.01875169845777453
579400,0.03798245208564363,0.4246933313138455,0.01875169845777453
579440,0.03798245208564363,0.4246933313138455,0.01875169845777453
579480,0.03798245208564363,0.4246933313138455,0.01875169845777453
579520,0.03798245208564363,0.42469333131384546,0.01875169845777453
579560,0.03798245208564363,0.42469333131384546,0.01875169845777453
579600,0.03798245208564363,0.42469333131384546,0.01875169845777453
579640,0.03798245208564363,0.42469333131384546,0.01875169845777453
579680,0.03798245208564363,0.42469333131384546,0.01875169845777453
579720,0.037982452085643624,0.42469333131384546,0.01875169845777453
579760,0.037982452085643624,0.42469333131384535,0.01875169845777454
579800,0.03798245208564363,0.42469333131384535,0.01875169845777454
579840,0.03798245208564363,0.42469333131384535,0.01875169845777454
579880,0.03798245208564363,0.42469333131384546,0.01875169845777454
579920,0.03798245208564363,0.42469333131384535,0.018751698457774538
579960,0.03798245208564363,0.42469333131384535,0.018751698457774538
580000,0.03798245208564363,0.42469333131384523,0.018751698457774538
580040,0.03798245208564363,0.42469333131384523,0.018751698457774538
580080,0.03798245208564363,0.42469333131384523,0.018751698457774538
580120,0.03798245208564363,0.42469333131384523,0.018751698457774538
580160,0.03798245208564363,0.42469333131384523,0.018751698457774538
580200,0.03798245208564363,0.42469333131384523,0.018751698457774538
580240,0.0379824520856436,0.42469333131384523,0.018751698457774538
580280,0.0379824520856436,0.42469333131384523,0.018751698457774534
580320,0.0379824520856436,0.42469333131384523,0.018751698457774534
580360,0.0379824520856436,0.42469333131384523,0.018751698457774534
580400,0.0379824520856436,0.42469333131384523,0.018751698457774534
580440,0.0379824520856436,0.42469333131384523,0.018751698457774534
580480,0.0379824520856436,0.42469333131384523,0.018751698457774534
580520,0.0379824520856436,0.42469333131384523,0.018751698457774534
580560,0.03798245208564358,0.42469333131384535,0.018751698457774534
580600,0.03798245208564356,0.4246933313138453,0.018751698457774534
580640,0.03798245208564356,0.4246933313138453,0.018751698457774534
580680,0.03798245208564356,0.4246933313138453,0.018751698457774534
580720,0.03798245208564356,0.4246933313138453,0.018751698457774534
580760,0.03798245208564356,0.4246933313138453,0.018751698457774534
580800,0.03798245208564356,0.4246933313138453,0.018751698457774534
580840,0.03798245208564356,0.4246933313138453,0.018751698457774534
580880,0.03798245208564356,0.4246933313138453,0.018751698457774534
580920,0.03798245208564356,0.4246933313138453,0.018751698457774534
580960,0.03798245208564356,0.42469333131384496,0.018751698457774534
581000,0.03798245208564357,0.42469333131384496,0.018751698457774534
581040,0.037982452085643555,0.42469333131384496,0.018751698457774534
581080,0.037982452085643555,0.42469333131384496,0.018751698457774534
581120,0.037982452085643555,0.42469333131384496,0.018751698457774534
581160,0.037982452085643555,0.42469333131384496,0.018751698457774534
581200,0.037982452085643555,0.42469333131384496,0.018751698457774524
581240,0.037982452085643555,0.42469333131384496,0.018751698457774524
581280,0.037982452085643555,0.42469333131384496,0.018751698457774524
581320,0.037982452085643555,0.42469333131384496,0.018751698457774524
581360,0.037982452085643555,0.42469333131384496,0.018751698457774524
581400,0.037982452085643555,0.424693331313845,0.018751698457774524
581440,0.037982452085643555,0.424693331313845,0.018751698457774524
581480,0.037982452085643555,0.42469333131384485,0.018751698457774524
581520,0.037982452085643555,0.42469333131384485,0.018751698457774524
581560,0.037982452085643555,0.42469333131384485,0.018751698457774524
581600,0.037982452085643555,0.42469333131384485,0.018751698457774524
581640,0.037982452085643555,0.42469333131384485,0.018751698457774524
581680,0.037982452085643555,0.42469333131384485,0.018751698457774524
581720,0.037982452085643555,0.42469333131384485,0.018751698457774524
581760,0.037982452085643555,0.42469333131384485,0.018751698457774524
581800,0.037982452085643555,0.42469333131384485,0.018751698457774524
581840,0.037982452085643555,0.42469333131384485,0.018751698457774524
581880,0.037982452085643555,0.42469333131384485,0.018751698457774524
581920,0.037982452085643555,0.42469333131384485,0.018751698457774524
581960,0.037982452085643555,0.42469333131384485,0.018751698457774524
582000,0.037982452085643555,0.42469333131384485,0.018751698457774524
582040,0.037982452085643555,0.42469333131384485,0.018751698457774524
582080,0.03798245208564354,0.42469333131384485,0.018751698457774524
582120,0.03798245208564354,0.42469333131384485,0.018751698457774524
582160,0.03798245208564354,0.42469333131384485,0.018751698457774524
582200,0.03798245208564354,0.42469333131384485,0.018751698457774524
582240,0.03798245208564354,0.42469333131384485,0.018751698457774524
582280,0.03798245208564354,0.42469333131384485,0.01875169845777452
582320,0.03798245208564354,0.42469333131384485,0.01875169845777452
582360,0.03798245208564354,0.42469333131384485,0.01875169845777452
582400,0.03798245208564354,0.42469333131384485,0.01875169845777452
582440,0.03798245208564354,0.42469333131384485,0.01875169845777452
582480,0.03798245208564354,0.42469333131384485,0.01875169845777452
582520,0.03798245208564354,0.42469333131384485,0.01875169845777452
582560,0.03798245208564354,0.42469333131384485,0.01875169845777452
582600,0.03798245208564354,0.42469333131384485,0.01875169845777452
582640,0.03798245208564354,0.4246933313138448,0.01875169845777452
582680,0.03798245208564352,0.4246933313138448,0.01875169845777452
582720,0.03798245208564352,0.42469333131384474,0.01875169845777452
582760,0.03798245208564351,0.42469333131384474,0.01875169845777452
582800,0.03798245208564351,0.42469333131384474,0.01875169845777452
582840,0.03798245208564351,0.42469333131384474,0.01875169845777452
582880,0.03798245208564351,0.42469333131384474,0.01875169845777452
582920,0.03798245208564351,0.42469333131384474,0.01875169845777452
582960,0.03798245208564351,0.42469333131384485,0.01875169845777452
583000,0.03798245208564351,0.42469333131384485,0.01875169845777452
583040,0.03798245208564351,0.42469333131384485,0.01875169845777452
583080,0.03798245208564351,0.4246933313138447,0.01875169845777452
583120,0.03798245208564351,0.4246933313138447,0.01875169845777452
583160,0.03798245208564351,0.42469333131384446,0.01875169845777452
583200,0.03798245208564351,0.42469333131384446,0.01875169845777452
583240,0.03798245208564351,0.42469333131384446,0.01875169845777452
583280,0.03798245208564351,0.42469333131384446,0.01875169845777452
583320,0.03798245208564351,0.42469333131384446,0.01875169845777452
583360,0.03798245208564351,0.42469333131384446,0.01875169845777452
583400,0.03798245208564349,0.42469333131384446,0.01875169845777452
583440,0.03798245208564349,0.42469333131384474,0.01875169845777452
583480,0.03798245208564349,0.42469333131384474,0.01875169845777452
583520,0.03798245208564349,0.42469333131384474,0.018751698457774517
583560,0.03798245208564349,0.42469333131384474,0.018751698457774517
583600,0.03798245208564349,0.4246933313138447,0.018751698457774517
583640,0.03798245208564349,0.4246933313138447,0.018751698457774517
583680,0.03798245208564345,0.4246933313138447,0.018751698457774517
583720,0.03798245208564345,0.4246933313138446,0.018751698457774517
583760,0.03798245208564345,0.4246933313138446,0.018751698457774517
583800,0.03798245208564345,0.4246933313138446,0.018751698457774517
583840,0.03798245208564347,0.4246933313138446,0.018751698457774517
583880,0.03798245208564347,0.4246933313138446,0.018751698457774517
583920,0.03798245208564347,0.4246933313138446,0.018751698457774517
583960,0.03798245208564347,0.4246933313138445,0.018751698457774517
584000,0.03798245208564348,0.4246933313138445,0.018751698457774517
584040,0.03798245208564348,0.4246933313138445,0.018751698457774517
584080,0.03798245208564348,0.4246933313138445,0.018751698457774517
584120,0.03798245208564348,0.4246933313138445,0.018751698457774517
584160,0.037982452085643444,0.4246933313138445,0.018751698457774517
584200,0.037982452085643444,0.4246933313138445,0.018751698457774517
584240,0.03798245208564345,0.4246933313138445,0.018751698457774517
584280,0.03798245208564345,0.4246933313138445,0.018751698457774517
584320,0.03798245208564345,0.4246933313138445,0.018751698457774513
584360,0.03798245208564345,0.4246933313138445,0.018751698457774513
584400,0.03798245208564345,0.4246933313138445,0.018751698457774513
584440,0.03798245208564345,0.42469333131384446,0.018751698457774513
584480,0.03798245208564345,0.42469333131384446,0.018751698457774506
584520,0.03798245208564345,0.42469333131384446,0.018751698457774506
584560,0.03798245208564345,0.42469333131384446,0.018751698457774506
584600,0.03798245208564345,0.42469333131384446,0.018751698457774506
584640,0.03798245208564345,0.42469333131384446,0.018751698457774506
584680,0.03798245208564345,0.42469333131384446,0.018751698457774506
584720,0.03798245208564345,0.42469333131384446,0.018751698457774513
584760,0.03798245208564345,0.42469333131384446,0.018751698457774513
584800,0.03798245208564345,0.42469333131384446,0.018751698457774513
584840,0.03798245208564345,0.4246933313138443,0.018751698457774513
584880,0.03798245208564345,0.4246933313138443,0.01875169845777451
584920,0.03798245208564345,0.4246933313138443,0.01875169845777451
584960,0.03798245208564345,0.4246933313138443,0.01875169845777451
585000,0.03798245208564345,0.4246933313138443,0.01875169845777451
585040,0.03798245208564345,0.4246933313138443,0.01875169845777451
585080,0.03798245208564345,0.4246933313138443,0.01875169845777451
585120,0.037982452085643444,0.4246933313138443,0.01875169845777451
585160,0.037982452085643444,0.4246933313138443,0.01875169845777451
585200,0.037982452085643444,0.42469333131384435,0.01875169845777451
585240,0.037982452085643444,0.42469333131384435,0.01875169845777451
585280,0.037982452085643444,0.42469333131384435,0.01875169845777451
585320,0.037982452085643444,0.42469333131384424,0.01875169845777451
585360,0.037982452085643444,0.4246933313138442,0.01875169845777451
585400,0.037982452085643444,0.4246933313138442,0.01875169845777451
585440,0.037982452085643444,0.4246933313138442,0.01875169845777451
585480,0.037982452085643444,0.4246933313138442,0.01875169845777451
585520,0.03798245208564344,0.4246933313138442,0.018751698457774503
585560,0.03798245208564344,0.4246933313138442,0.018751698457774503
585600,0.03798245208564344,0.4246933313138442,0.018751698457774503
585640,0.03798245208564344,0.4246933313138442,0.018751698457774503
585680,0.03798245208564344,0.4246933313138442,0.018751698457774503
585720,0.03798245208564344,0.4246933313138442,0.018751698457774503
585760,0.03798245208564344,0.4246933313138442,0.018751698457774503
585800,0.03798245208564344,0.4246933313138442,0.018751698457774503
585840,0.03798245208564344,0.4246933313138442,0.018751698457774503
585880,0.03798245208564344,0.4246933313138442,0.018751698457774503
585920,0.03798245208564342,0.424693331313844,0.018751698457774503
585960,0.03798245208564342,0.424693331313844,0.018751698457774503
586000,0.03798245208564342,0.424693331313844,0.018751698457774503
586040,0.03798245208564342,0.42469333131384424,0.018751698457774503
586080,0.03798245208564343,0.42469333131384424,0.018751698457774503
586120,0.03798245208564343,0.42469333131384424,0.018751698457774503
586160,0.03798245208564343,0.424693331313844,0.018751698457774503
586200,0.03798245208564343,0.424693331313844,0.018751698457774503
586240,0.03798245208564343,0.424693331313844,0.018751698457774503
586280,0.03798245208564343,0.424693331313844,0.018751698457774503
586320,0.03798245208564343,0.424693331313844,0.018751698457774503
586360,0.03798245208564343,0.424693331313844,0.018751698457774503
586400,0.03798245208564343,0.424693331313844,0.018751698457774503
586440,0.03798245208564343,0.424693331313844,0.018751698457774503
586480,0.03798245208564343,0.424693331313844,0.018751698457774496
586520,0.03798245208564343,0.424693331313844,0.018751698457774496
586560,0.037982452085643416,0.424693331313844,0.018751698457774482
586600,0.037982452085643416,0.424693331313844,0.018751698457774482
586640,0.037982452085643416,0.424693331313844,0.018751698457774482
586680,0.037982452085643416,0.424693331313844,0.018751698457774482
586720,0.037982452085643395,0.424693331313844,0.018751698457774482
586760,0.037982452085643395,0.424693331313844,0.018751698457774482
586800,0.037982452085643395,0.424693331313844,0.018751698457774482
586840,0.037982452085643395,0.424693331313844,0.018751698457774482
586880,0.037982452085643395,0.424693331313844,0.018751698457774482
586920,0.037982452085643395,0.42469333131384396,0.0187516984577745
586960,0.037982452085643395,0.42469333131384396,0.0187516984577745
587000,0.037982452085643395,0.42469333131384396,0.0187516984577745
587040,0.037982452085643395,0.42469333131384396,0.0187516984577745
587080,0.037982452085643395,0.42469333131384396,0.0187516984577745
587120,0.03798245208564339,0.42469333131384396,0.0187516984577745
587160,0.03798245208564339,0.42469333131384396,0.0187516984577745
587200,0.03798245208564339,0.42469333131384396,0.0187516984577745
587240,0.03798245208564339,0.42469333131384396,0.0187516984577745
587280,0.03798245208564339,0.42469333131384396,0.0187516984577745
587320,0.037982452085643395,0.42469333131384396,0.0187516984577745
587360,0.03798245208564338,0.42469333131384396,0.018751698457774496
587400,0.03798245208564338,0.42469333131384396,0.018751698457774496
587440,0.03798245208564338,0.42469333131384396,0.01875169845777449
587480,0.03798245208564337,0.4246933313138439,0.01875169845777449
587520,0.03798245208564337,0.4246933313138439,0.01875169845777449
587560,0.03798245208564337,0.4246933313138439,0.01875169845777449
587600,0.03798245208564337,0.4246933313138439,0.01875169845777449
587640,0.03798245208564338,0.4246933313138439,0.01875169845777449
587680,0.03798245208564338,0.4246933313138439,0.01875169845777449
587720,0.03798245208564338,0.4246933313138439,0.01875169845777449
587760,0.037982452085643374,0.4246933313138439,0.01875169845777449
587800,0.037982452085643374,0.4246933313138439,0.01875169845777449
587840,0.037982452085643374,0.4246933313138439,0.018751698457774493
587880,0.037982452085643374,0.4246933313138439,0.018751698457774493
587920,0.037982452085643374,0.42469333131384357,0.018751698457774493
587960,0.037982452085643374,0.42469333131384357,0.01875169845777449
588000,0.037982452085643374,0.42469333131384357,0.01875169845777449
588040,0.037982452085643374,0.42469333131384357,0.018751698457774486
588080,0.03798245208564336,0.42469333131384357,0.018751698457774482
588120,0.03798245208564336,0.42469333131384357,0.018751698457774482
588160,0.03798245208564336,0.42469333131384357,0.018751698457774482
588200,0.03798245208564336,0.42469333131384357,0.018751698457774482
588240,0.03798245208564336,0.42469333131384357,0.018751698457774482
588280,0.03798245208564336,0.42469333131384357,0.018751698457774486
588320,0.03798245208564336,0.42469333131384357,0.018751698457774486
588360,0.03798245208564336,0.42469333131384357,0.018751698457774486
588400,0.03798245208564336,0.42469333131384357,0.018751698457774486
588440,0.03798245208564336,0.42469333131384357,0.018751698457774486
588480,0.03798245208564336,0.42469333131384357,0.018751698457774486
588520,0.03798245208564336,0.4246933313138434,0.018751698457774486
588560,0.03798245208564336,0.4246933313138434,0.018751698457774486
588600,0.03798245208564336,0.4246933313138434,0.018751698457774486
588640,0.03798245208564336,0.4246933313138434,0.018751698457774486
588680,0.03798245208564336,0.4246933313138434,0.018751698457774486
588720,0.03798245208564336,0.4246933313138434,0.018751698457774486
588760,0.03798245208564336,0.4246933313138434,0.018751698457774486
588800,0.03798245208564336,0.4246933313138434,0.018751698457774486
588840,0.03798245208564336,0.4246933313138434,0.018751698457774486
588880,0.03798245208564336,0.4246933313138434,0.018751698457774486
588920,0.03798245208564336,0.42469333131384357,0.018751698457774486
588960,0.03798245208564336,0.42469333131384357,0.018751698457774486
589000,0.03798245208564335,0.42469333131384357,0.018751698457774486
589040,0.03798245208564335,0.42469333131384346,0.018751698457774486
589080,0.03798245208564335,0.42469333131384346,0.018751698457774482
589120,0.03798245208564335,0.42469333131384346,0.018751698457774482
589160,0.03798245208564335,0.42469333131384346,0.018751698457774482
589200,0.03798245208564334,0.42469333131384346,0.01875169845777448
589240,0.03798245208564334,0.42469333131384346,0.01875169845777448
589280,0.03798245208564334,0.42469333131384346,0.01875169845777448
589320,0.03798245208564334,0.4246933313138434,0.01875169845777447
589360,0.03798245208564334,0.4246933313138434,0.01875169845777447
589400,0.03798245208564333,0.4246933313138434,0.01875169845777447
589440,0.03798245208564333,0.4246933313138435,0.01875169845777447
589480,0.037982452085643305,0.4246933313138435,0.01875169845777447
589520,0.037982452085643305,0.42469333131384335,0.01875169845777447
589560,0.03798245208564332,0.42469333131384335,0.01875169845777447
589600,0.03798245208564332,0.42469333131384335,0.01875169845777447
589640,0.03798245208564327,0.4246933313138433,0.01875169845777447
589680,0.03798245208564327,0.4246933313138433,0.01875169845777447
589720,0.03798245208564327,0.4246933313138433,0.01875169845777447
589760,0.03798245208564327,0.4246933313138433,0.01875169845777447
589800,0.03798245208564327,0.4246933313138432,0.01875169845777447
589840,0.03798245208564327,0.4246933313138432,0.01875169845777447
589880,0.03798245208564327,0.4246933313138431,0.01875169845777447
589920,0.03798245208564327,0.4246933313138431,0.01875169845777447
589960,0.03798245208564327,0.4246933313138431,0.01875169845777447
590000,0.03798245208564327,0.4246933313138431,0.01875169845777447
590040,0.03798245208564327,0.4246933313138431,0.01875169845777447
590080,0.03798245208564327,0.4246933313138431,0.01875169845777447
590120,0.03798245208564327,0.4246933313138431,0.01875169845777447
590160,0.03798245208564327,0.4246933313138431,0.01875169845777447
590200,0.03798245208564327,0.4246933313138431,0.01875169845777447
590240,0.03798245208564327,0.4246933313138431,0.01875169845777447
590280,0.03798245208564326,0.4246933313138431,0.01875169845777447
590320,0.03798245208564326,0.4246933313138431,0.01875169845777447
590360,0.03798245208564326,0.4246933313138431,0.01875169845777447
590400,0.03798245208564326,0.4246933313138431,0.01875169845777447
590440,0.03798245208564326,0.4246933313138431,0.01875169845777447
590480,0.037982452085643235,0.4246933313138431,0.01875169845777447
590520,0.037982452085643235,0.4246933313138431,0.01875169845777447
590560,0.037982452085643235,0.42469333131384307,0.01875169845777447
590600,0.037982452085643235,0.42469333131384307,0.01875169845777447
590640,0.037982452085643235,0.42469333131384307,0.01875169845777447
590680,0.037982452085643235,0.42469333131384307,0.01875169845777447
590720,0.037982452085643235,0.42469333131384307,0.01875169845777447
590760,0.037982452085643235,0.42469333131384307,0.01875169845777447
590800,0.037982452085643235,0.42469333131384307,0.01875169845777447
590840,0.03798245208564322,0.42469333131384307,0.01875169845777447
590880,0.03798245208564322,0.4246933313138431,0.01875169845777447
590920,0.037982452085643235,0.4246933313138431,0.01875169845777447
590960,0.037982452085643235,0.42469333131384324,0.018751698457774458
591000,0.037982452085643235,0.42469333131384324,0.018751698457774458
591040,0.037982452085643235,0.42469333131384324,0.018751698457774458
591080,0.037982452085643235,0.42469333131384324,0.018751698457774458
591120,0.037982452085643235,0.42469333131384324,0.01875169845777447
591160,0.03798245208564322,0.42469333131384324,0.01875169845777447
